website,http_status,number_of_redirects,dns_lookup_time,tcp_connect_time,ssl_ssh_time,pretransfer_time,redirect_time,starttransfer_time,total_time
tattoodo.com,200,1,0.063,0.161,0.000,0.161,0.320,0.286,0.606
infomoney.com.br,200,1,0.071,0.158,0.000,0.158,0.492,0.251,0.743
omelete.uol.com.br,200,0,1.524,1.719,0.000,1.719,0.000,1.916,1.916
mercadolivre.com,200,1,0.132,0.218,0.000,0.218,0.463,0.509,0.972
jogos.uol.com.br,200,0,0.261,0.452,0.000,0.452,0.000,0.655,0.656
ne10.uol.com.br,200,0,0.522,0.756,0.000,0.756,0.000,0.979,0.979
voeazul.com.br,200,1,0.533,0.547,0.000,0.548,3.023,0.634,3.657
bbc.com,200,1,0.530,0.550,0.000,0.550,0.475,0.722,1.198
livrariacultura.com.br,200,1,0.273,0.474,0.000,0.474,0.546,1.070,1.616
minhaconexao.com.br,200,1,0.068,0.274,0.000,0.274,0.455,0.607,1.063
microsoftonline.com,200,2,0.012,0.035,0.204,0.204,1.188,0.325,1.513
usp.br,200,0,0.268,0.650,0.000,0.650,0.000,0.905,0.905
files.wordpress.com,200,3,0.005,0.018,0.114,0.114,0.564,0.143,0.707
upornia.com,200,0,0.067,0.080,0.000,0.080,0.000,0.286,0.286
skoob.com.br,200,1,0.137,0.242,0.000,0.242,0.280,0.425,0.705
tvefamosos.uol.com.br,200,0,0.265,0.480,0.000,0.480,0.000,0.693,0.693
vimeo.com,200,1,0.005,0.032,0.282,0.282,0.199,0.528,0.727
filmesonlinex.net,200,1,0.272,0.440,0.000,0.440,0.870,0.625,1.496
guiamais.com.br,200,2,0.000,0.000,0.000,0.000,0.991,0.198,1.189
shopfacil.com.br,200,1,0.533,0.624,0.000,0.624,0.672,0.712,1.384
natura.net,200,1,1.533,1.553,0.000,1.553,1.875,2.614,4.489
estrategiaconcursos.com.br,200,2,0.015,0.206,0.918,0.918,1.619,1.482,3.101
locaweb.com.br,200,1,1.534,1.728,0.000,1.728,1.917,2.112,4.029
peixeurbano.com.br,200,1,0.271,0.469,0.000,0.469,0.491,3.757,4.248
zendesk.com,200,2,0.013,0.045,0.198,0.198,1.864,0.221,2.085
egrana.com.br,200,0,0.267,0.368,0.000,0.368,0.000,0.466,0.466
gamevicio.com,200,1,0.073,0.127,0.000,0.127,0.171,0.194,0.365
pensador.uol.com.br,200,0,1.532,1.668,0.000,1.668,0.000,1.770,1.770
ojogos.com.br,200,1,0.526,0.722,0.000,0.722,0.473,1.441,1.915
directrev.com,200,1,0.268,0.299,0.000,0.299,0.268,0.324,0.592
ashleyrnadison.com,200,1,0.034,0.059,0.000,0.059,0.244,0.364,0.609
minhavida.com.br,200,1,1.524,2.614,0.000,2.614,0.691,2.708,3.399
rs.gov.br,200,2,0.000,0.000,0.000,0.000,3.956,0.218,4.173
vivalocal.com,200,1,1.529,1.547,0.000,1.547,0.457,1.579,2.036
adxcore.com,200,3,0.005,0.183,1.261,1.261,1.493,1.428,2.921
planalto.gov.br,200,1,0.268,0.610,0.000,0.610,0.687,0.921,1.608
cloudfront.net,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.007
cvc.com.br,200,2,0.000,0.000,0.000,0.000,2.708,0.208,2.916
freepik.com,200,1,0.533,0.712,0.000,0.712,0.873,0.887,1.760
tim.com.br,200,2,0.000,0.217,0.000,0.217,1.586,0.435,2.020
7769domain.com,200,0,0.068,0.268,0.000,0.269,0.000,0.466,0.466
zlx.com.br,000,0,0.014,0.000,0.000,0.000,0.000,0.000,2.223
claro.com.br,200,0,0.525,0.747,0.000,0.747,0.000,0.985,0.985
ingresso.com,200,2,0.000,0.000,0.000,0.000,1.111,0.062,1.172
band.uol.com.br,200,1,0.519,0.562,0.000,0.562,1.937,0.583,2.519
eduzz.com,200,0,0.065,0.180,0.000,0.180,0.000,0.383,0.383
abelhas.pt,200,0,0.260,0.344,0.000,0.344,0.000,0.446,0.446
media.tumblr.com,403,0,0.015,0.050,0.000,0.050,0.000,0.068,0.068
tudocelular.com,200,1,1.529,1.543,0.000,1.543,0.700,1.643,2.343
bet365.com,200,2,0.000,0.000,0.000,0.000,1.058,0.717,1.775
dingit.tv,200,1,0.064,0.078,0.000,0.078,0.249,0.258,0.507
dell.com,200,2,0.000,0.015,0.000,0.015,1.398,0.138,1.535
suamusica.com.br,200,1,0.141,0.229,0.000,0.229,1.324,0.432,1.756
wordpress.org,200,1,0.005,0.027,0.195,0.195,0.583,0.215,0.798
godaddy.com,200,1,0.534,0.549,0.720,0.721,0.139,0.828,0.967
infusionsoft.com,200,1,0.533,0.556,0.000,0.556,0.691,0.713,1.403
ad4game.com,200,1,0.034,0.124,0.000,0.124,0.221,0.212,0.432
groupon.com.br,200,2,0.015,0.033,0.207,0.207,0.375,2.328,2.703
leroymerlin.com.br,302,2,0.000,0.000,0.000,0.000,0.754,0.000,4.158
dicio.com.br,200,1,0.072,0.162,0.000,0.162,0.531,0.275,0.806
thepiratefilmes.com,200,1,0.070,0.171,0.000,0.171,0.313,0.285,0.598
redetv.uol.com.br,200,1,0.524,0.727,0.000,0.728,0.711,0.933,1.644
soubarato.com.br,200,1,0.531,0.547,0.000,0.547,0.186,0.664,0.850
mega.co.nz,200,1,0.005,0.175,1.126,1.127,0.424,1.298,1.722
webssearches.com,200,0,0.031,0.051,0.000,0.051,0.000,0.075,0.075
ign.com,200,1,0.138,0.205,0.000,0.205,0.323,0.248,0.571
deviantart.com,200,1,0.035,0.050,0.000,0.050,3.656,0.586,4.242
leadlovers.com,200,0,0.067,0.096,0.000,0.096,0.000,0.599,0.599
themeforest.net,200,0,0.030,0.050,0.000,0.050,0.000,0.248,0.248
mercadopago.com.br,200,1,0.534,0.618,1.828,1.828,0.325,2.070,2.395
vidzi.tv,200,0,0.063,0.237,0.000,0.237,0.000,0.897,0.897
ba.gov.br,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.005
sc.gov.br,200,0,0.525,0.752,0.000,0.752,0.000,2.402,2.402
telelistas.net,200,1,0.269,0.330,0.000,0.330,0.244,0.397,0.642
uolhost.com.br,200,1,0.269,0.460,0.000,0.460,0.966,0.662,1.628
1nimo.com,000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.006
filmesonlinehd1.com,200,1,0.030,0.119,0.000,0.119,0.265,0.215,0.481
kboing.com.br,200,1,0.270,0.359,0.000,0.359,0.649,0.447,1.095
bomnegocio.com,200,1,0.531,0.572,0.000,0.572,0.849,0.880,1.729
gazetadopovo.com.br,200,1,0.138,0.332,0.000,0.332,0.526,0.540,1.066
airbnb.com.br,200,1,0.071,0.094,0.234,0.234,0.451,0.308,0.759
hotelurbano.com,200,2,0.069,0.082,0.180,0.180,0.470,0.721,1.191
